Account,date,classification,daily_pnl,trade_count,total_size_usd,avg_trade_size,wins,long_count,short_count,win_rate,ls_ratio,segment
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-01,Greed,0.0,6,2008.18,334.69666666666666,0,6,0,0.0,6000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-02,Greed,456.423473,42,474278.43,11292.343571428572,13,19,23,0.30952380952380953,0.8260869564858223,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-03,Greed,223.30918699999998,56,603820.0,10782.5,6,18,38,0.10714285714285714,0.47368421051385046,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-04,Greed,47.62389499999999,35,203187.53,5805.358,9,19,16,0.2571428571428571,1.1874999999257811,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-05,Greed,-33.45419400000003,72,770198.26,10697.198055555556,14,33,39,0.19444444444444445,0.84615384613215,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-06,Greed,-215.615907,1088,8047153.41,7396.280707720588,179,518,570,0.1645220588235294,0.9087719298229671,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-07,Greed,241.24212,15,6758.73,450.582,2,7,8,0.13333333333333333,0.874999999890625,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-08,Greed,770.756024,10,26051.12,2605.112,4,2,8,0.4,0.24999999996875,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-11,Greed,983.443176,34,212311.82,6244.465294117647,7,23,11,0.20588235294117646,2.090909090719008,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-12,Greed,913.8817869999998,16,227247.69999999998,14202.981249999999,6,11,5,0.375,2.19999999956,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-13,Extreme Greed,559.44389,14,1999.99,142.85642857142858,14,0,14,1.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-14,Greed,191.29666400000002,23,102701.18,4465.268695652174,4,7,16,0.17391304347826086,0.43749999997265626,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-15,Greed,816.0903969999999,11,108750.16,9886.378181818181,8,3,8,0.7272727272727273,0.374999999953125,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-16,Greed,0.0,12,100752.64,8396.053333333333,0,10,2,0.0,4.9999999975,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-17,Extreme Greed,259.62944200000004,30,203758.88,6791.962666666667,7,25,5,0.23333333333333334,4.999999999,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-19,Extreme Greed,-8.05898,6,50003.09,8333.848333333333,1,3,3,0.16666666666666666,0.9999999996666666,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-20,Greed,210.315294,4,1710.3,427.575,4,0,4,1.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-21,Extreme Greed,0.0,1,10005.6,10005.6,0,1,0,0.0,999999999.9999999,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-22,Greed,0.0,2,5000.64,2500.32,0,2,0,0.0,1999999999.9999998,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-26,Greed,0.0,2,499.96999999999997,249.98499999999999,0,0,2,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-27,Extreme Greed,576.38114,8,2576.32,322.04,7,0,8,0.875,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-29,Extreme Greed,1320.804256,7,24827.09,3546.727142857143,3,0,7,0.42857142857142855,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-02,Extreme Greed,-1443.814567,7,2943.77,420.5385714285714,0,7,0,0.0,7000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-04,Extreme Greed,1026.004099,13,3776.71,290.5161538461538,13,0,13,1.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-15,Extreme Greed,388.830831,19,75909.83,3995.254210526316,8,6,13,0.42105263157894735,0.4615384615029586,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-16,Extreme Greed,0.0,2,10000.0,5000.0,0,0,2,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-17,Extreme Greed,0.0,2,7502.61,3751.305,0,2,0,0.0,1999999999.9999998,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-18,Extreme Greed,212.3193,1,5214.47,5214.47,1,0,1,1.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-19,Extreme Greed,-174.00152,10,29828.420000000002,2982.842,0,8,2,0.0,3.999999998,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-20,Greed,3829.986976,10,71343.41,7134.341,4,6,4,0.4,1.499999999625,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-21,Extreme Greed,238.326075,4,10243.210000000001,2560.8025000000002,1,3,1,0.25,2.9999999969999998,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-02,Extreme Greed,0.0,4,14999.89,3749.9725,0,4,0,0.0,3999999999.9999995,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-03,Greed,0.0,2,9999.66,4999.83,0,2,0,0.0,1999999999.9999998,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-05,Extreme Greed,965.5522159999999,8,25965.08,3245.635,8,0,8,1.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-12,Extreme Greed,-2830.444513,15,30327.6,2021.84,0,15,0,0.0,15000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-26,Greed,0.0,3,4988.290000000001,1662.7633333333335,0,0,3,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-28,Greed,0.0,50,16986.19,339.7238,0,0,50,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-29,Greed,0.0,14,4223.82,301.70142857142855,0,0,14,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-03,Neutral,0.0,6,4978.85,829.8083333333334,0,0,6,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-04,Greed,0.0,3,4999.41,1666.47,0,0,3,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-07,Greed,227.320653,7,9768.73,1395.532857142857,2,2,5,0.2857142857142857,0.39999999992,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-09,Greed,0.0,3,4975.54,1658.5133333333333,0,0,3,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-12,Greed,0.0,13,10174.92,782.6861538461538,0,7,6,0.0,1.1666666664722223,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-13,Greed,0.0,3,4974.81,1658.2700000000002,0,0,3,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-16,Greed,0.0,3,3840.0699999999997,1280.0233333333333,0,0,3,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-20,Greed,-74.818442,3,5121.35,1707.1166666666668,0,0,3,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-21,Extreme Greed,1272.088356,72,618820.65,8594.73125,7,18,54,0.09722222222222222,0.33333333332716053,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-23,Extreme Greed,0.0,19,74038.45999999999,3896.7610526315784,0,3,16,0.0,0.18749999998828126,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-24,Greed,821.949278,2,50811.899999999994,25405.949999999997,2,0,2,1.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-25,Extreme Greed,0.0,2,25007.149999999998,12503.574999999999,0,2,0,0.0,1999999999.9999998,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-26,Extreme Greed,773.4582,9,50763.450000000004,5640.383333333334,2,0,9,0.2222222222222222,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-07,Extreme Greed,0.0,14,1086.13,77.5807142857143,0,14,0,0.0,14000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-09,Extreme Greed,0.0,12,1410.26,117.52166666666666,0,12,0,0.0,12000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-11,Greed,4269.550668,75,78468.0,1046.24,8,75,0,0.10666666666666667,75000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-12,Greed,0.0,37,1520.97,41.1072972972973,0,37,0,0.0,37000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-13,Greed,6634.160155,78,132565.25,1699.554487179487,19,75,3,0.24358974358974358,24.999999991666666,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-14,Greed,10258.592609,15,41879.7,2791.98,15,15,0,1.0,15000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-15,Greed,1285.5244400000001,40,126252.62,3156.3154999999997,9,0,40,0.225,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-16,Greed,0.0,11,25235.079999999998,2294.0981818181817,0,0,11,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-17,Greed,9330.743339,24,115888.54000000001,4828.689166666667,21,24,0,0.875,24000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-18,Greed,282.57636,18,200316.57,11128.698333333334,4,14,4,0.2222222222222222,3.499999999125,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-19,Greed,2833.6833,41,203841.21,4971.736829268292,14,0,41,0.34146341463414637,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-20,Greed,0.0,27,8485.69,314.2848148148148,0,0,27,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-21,Greed,0.0,69,102048.20999999999,1478.9595652173912,0,57,12,0.0,4.749999999604166,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-22,Neutral,756.876565,21,151594.06,7218.764761904762,8,1,20,0.38095238095238093,0.0499999999975,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-23,Greed,0.0,5,1792.12,358.424,0,0,5,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-24,Neutral,0.0,10,150995.43,15099.543,0,4,6,0.0,0.6666666665555555,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-25,Fear,4869.353105,49,103099.08,2104.062857142857,11,11,38,0.22448979591836735,0.2894736842029086,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-26,Neutral,0.0,41,995.8199999999999,24.288292682926826,0,41,0,0.0,41000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-27,Fear,0.0,18,10496.869999999999,583.1594444444444,0,12,6,0.0,1.9999999996666666,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-29,Fear,4307.587820000001,58,56564.14,975.2437931034483,11,19,39,0.1896551724137931,0.48717948716699544,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-30,Neutral,0.0,11,521.4200000000001,47.401818181818186,0,2,9,0.0,0.22222222219753085,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-01,Neutral,3863.351096,51,265469.6,5205.286274509804,17,4,47,0.3333333333333333,0.08510638297691264,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-02,Neutral,2421.253116,18,33347.47,1852.6372222222224,13,13,5,0.7222222222222222,2.59999999948,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-03,Neutral,0.0,8,75720.58,9465.0725,0,8,0,0.0,7999999999.999999,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-04,Fear,0.0,11,175545.79,15958.708181818183,0,11,0,0.0,11000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-05,Fear,0.0,12,1991.15,165.92916666666667,0,12,0,0.0,12000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-06,Fear,108.87217799999999,24,2490.17,103.75708333333334,7,17,7,0.2916666666666667,2.42857142822449,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-07,Fear,61.428942,10,498.75,49.875,10,0,10,1.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-08,Fear,0.0,1,497.64,497.64,0,1,0,0.0,999999999.9999999,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-09,Fear,648.984412,15,2736.45,182.42999999999998,15,0,15,1.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-10,Fear,382.10788099999996,13,15983.1,1229.4692307692308,5,0,13,0.38461538461538464,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-12,Fear,1412.314654,9,13576.32,1508.48,9,9,0,1.0,9000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-13,Fear,234.778463,4,499.18,124.795,4,0,4,1.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-17,Greed,0.0,7,9990.67,1427.2385714285715,0,0,7,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-24,Greed,0.0,35,5957.84,170.22400000000002,0,33,2,0.0,16.49999999175,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-25,Greed,916.7382600000001,12,9173.93,764.4941666666667,10,12,0,0.8333333333333334,12000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-26,Greed,2425.262989,30,252476.63,8415.887666666667,29,1,29,0.9666666666666667,0.03448275861950059,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-29,Greed,112.946925,24,300241.35,12510.05625,11,13,11,0.4583333333333333,1.1818181817107438,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-01,Neutral,0.0,9,35064.43,3896.047777777778,0,9,0,0.0,9000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-02,Greed,554.12049,12,70586.13,5882.177500000001,5,7,5,0.4166666666666667,1.3999999997199999,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-03,Fear,0.0,6,25012.14,4168.69,0,6,0,0.0,6000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-04,Fear,0.0,27,135069.22,5002.563703703704,0,26,1,0.0,25.999999973999998,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-05,Fear,-8394.889856,44,146567.12,3331.070909090909,26,14,30,0.5909090909090909,0.4666666666511111,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-06,Extreme Fear,51.56325,80,60707.38,758.8422499999999,5,75,5,0.0625,14.999999997,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-07,Fear,188.789255,21,1992.73,94.89190476190477,10,11,10,0.47619047619047616,1.09999999989,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-08,Extreme Fear,0.0,5,15840.07,3168.014,0,5,0,0.0,5000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-09,Neutral,6783.078347,60,326830.3,5447.171666666666,17,31,29,0.2833333333333333,1.0689655172045185,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-10,Fear,0.0,87,11338.61,130.32885057471265,0,87,0,0.0,87000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-11,Fear,0.0,16,3390.36,211.8975,0,16,0,0.0,15999999999.999998,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-12,Fear,0.0,31,10026.31,323.4293548387097,0,23,8,0.0,2.874999999640625,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-13,Fear,212.08102,17,8297.1,488.06470588235294,8,16,1,0.47058823529411764,15.999999983999999,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-14,Fear,0.0,15,2043.16,136.21066666666667,0,15,0,0.0,15000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-15,Fear,0.0,12,1522.3700000000001,126.86416666666668,0,12,0,0.0,12000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-16,Fear,825.230544,33,153882.71,4663.112424242424,3,30,3,0.09090909090909091,9.999999996666666,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-19,Fear,339.69958299999996,8,100315.03,12539.37875,5,3,5,0.625,0.59999999988,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-24,Greed,0.0,5,19999.6,3999.9199999999996,0,0,5,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-25,Neutral,0.0,13,6953.95,534.9192307692308,0,8,5,0.0,1.59999999968,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-26,Greed,0.0,1,347.75,347.75,0,1,0,0.0,999999999.9999999,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-27,Neutral,0.0,43,5244.97,121.97604651162791,0,42,1,0.0,41.999999958,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-28,Fear,1333.359645,2,23665.510000000002,11832.755000000001,2,2,0,1.0,1999999999.9999998,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-29,Fear,0.0,1,9995.85,9995.85,0,0,1,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-30,Fear,256.464,1,9739.38,9739.38,1,1,0,1.0,999999999.9999999,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-31,Fear,0.0,9,100000.14,11111.126666666667,0,4,5,0.0,0.79999999984,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-04,Fear,1065.785132,33,96475.99,2923.5148484848487,5,30,3,0.15151515151515152,9.999999996666666,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-06,Extreme Fear,-1104.856765,38,4056.43,106.74815789473683,0,0,38,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-09,Fear,0.0,2,4014.4300000000003,2007.2150000000001,0,2,0,0.0,1999999999.9999998,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-10,Fear,0.0,1,766.74,766.74,0,1,0,0.0,999999999.9999999,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-14,Neutral,0.0,10,1014.1500000000001,101.415,0,10,0,0.0,10000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-18,Neutral,-878.684794,145,13633.5,94.02413793103449,0,11,134,0.0,0.08208955223819336,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-19,Neutral,0.0,19,1521.8700000000001,80.09842105263158,0,19,0,0.0,19000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-24,Neutral,0.0,9,1005.0600000000001,111.67333333333335,0,9,0,0.0,9000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-04,Fear,0.0,1,0.34,0.34,0,0,1,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-08,Neutral,0.0,1,0.58,0.58,0,0,1,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-04,Extreme Greed,274999.139393,44,274999.35,6249.985227272727,44,0,44,1.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-05,Extreme Greed,49999.876084999996,4,49999.92,12499.98,4,0,4,1.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-06,Greed,74999.848329,25,74999.89,2999.9956,25,0,25,1.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-07,Extreme Greed,74999.62263,5,79997.34999999999,15999.469999999998,3,0,5,0.6,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-08,Extreme Greed,0.0,145,517950.24,3572.0706206896552,0,0,145,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-11,Greed,274998.942584,156,274999.12,1762.8148717948718,156,0,156,1.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-12,Extreme Greed,449328.107544,314,449328.49,1430.9824522292993,314,0,314,1.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-14,Extreme Greed,100273.248286,50,100273.33,2005.4666,50,0,50,1.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-15,Extreme Greed,49955.768945,26,49955.77,1921.375769230769,26,0,26,1.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-17,Extreme Greed,50346.757308,38,100346.89,2640.7076315789473,30,0,38,0.7894736842105263,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-18,Extreme Greed,2222.47801,18,47777.47,2654.303888888889,18,18,0,1.0,18000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-20,Greed,0.0,43,99833.96,2321.7200000000003,0,0,43,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-21,Greed,0.0,62,99748.06999999999,1608.8398387096772,0,0,62,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-23,Greed,20549.813184,63,229006.97,3635.03126984127,44,44,19,0.6984126984126984,2.315789473562327,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-24,Greed,0.0,7,74999.87,10714.267142857143,0,0,7,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-26,Extreme Greed,10371.049075,61,114603.95999999999,1878.7534426229506,61,61,0,1.0,61000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-30,Greed,0.0,25,82543.01,3301.7203999999997,0,0,25,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-02,Greed,0.0,6,9999.68,1666.6133333333335,0,6,0,0.0,6000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-03,Greed,0.0,18,10040.31,557.795,0,18,0,0.0,18000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-04,Greed,1659.7995640000001,19,32206.48,1695.0778947368422,13,6,13,0.6842105263157895,0.4615384615029586,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-05,Greed,956.5545050000001,33,10963.06,332.21393939393937,32,0,33,0.9696969696969697,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-06,Extreme Greed,281.45074800000003,85,20211.98,237.78799999999998,28,57,28,0.32941176470588235,2.0357142856415815,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-08,Greed,0.0,16,15118.5,944.90625,0,16,0,0.0,15999999999.999998,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-15,Greed,5383.278555,11,5402.5,491.1363636363636,11,0,11,1.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-16,Extreme Greed,897.284184,23,32044.07,1393.2204347826087,11,11,12,0.4782608695652174,0.9166666665902777,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-18,Extreme Greed,7393.785411,101,192423.33,1905.1814851485146,39,39,62,0.38613861386138615,0.6290322580543705,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-19,Extreme Greed,3867.854339,3,18934.89,6311.63,3,0,3,1.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-20,Extreme Greed,0.0,23,30145.64,1310.68,0,23,0,0.0,23000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-21,Extreme Greed,2997.363771,52,83097.17,1598.0225,22,0,52,0.4230769230769231,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-22,Extreme Greed,0.0,111,199719.96,1799.2789189189189,0,0,111,0.0,0.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-23,Extreme Greed,25224.994585,90,224447.49,2493.861,90,90,0,1.0,90000000000.0,Frequent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-25,Extreme Greed,0.0,15,15073.09,1004.8726666666666,0,15,0,0.0,15000000000.0,Frequent
